 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 12:47:57 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12777   5459   7005  13310   7082   6550   7198   4101   4732
      16    8099   4783   5697   9034   5037   5572   5690   3422   3518
      32    7788   4675   5730   8602   5200   5459   5666   3289   3440
      64    7553   4591   5750   8602   5065   5450   5658   3216   3391
     128    7401   4542   5689   8592   4975   5376   5641   3181   3267
     256    7094   4434   5491   8163   4826   5220   5191   3068   3162
     512    2567   2327   2430   2610   2373   2408   1416   1287   1284
    1024    1268   1265   1264   1269   1259   1268    636    639    641
    2048    1315   1308   1309   1311   1286   1308    653    662    664
    4096    1370   1350   1348   1359   1355   1362    690    691    688
    8192    1361   1362   1373   1370   1362   1371    694    687    693

                End of test Tue Mar 21 12:48:14 2023

