 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 12:48:49 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11779   5587   6500  13455   5827   6447   5347   2820   4607
      16    7967   4724   5503   8898   5173   5493   4638   2666   3455
      32    7919   4594   5608   8952   5045   5545   4714   2678   3352
      64    7711   4468   5615   8792   4989   5504   4764   2661   3293
     128    7777   4346   5605   8672   5034   5466   4767   2659   3257
     256    7722   4423   5550   8239   4975   5436   4759   2632   3221
     512    1729   1653   1677   1732   1668   1675    890    864    874
    1024    1230   1215   1202   1217   1209   1214    626    618    622
    2048    1206   1208   1212   1180   1200   1211    620    606    615
    4096    1273   1248   1261   1260   1250   1243    642    639    637
    8192    1262   1243   1248   1232   1238   1243    638    631    621

                End of test Tue Mar 21 12:49:06 2023

