 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 12:49:41 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12869   5314   7021  13453   7209   6562   7090   4062   4742
      16    8092   4806   5632   9050   5106   5570   5738   3442   3566
      32    7812   4674   5725   8509   5201   5501   5663   3292   3365
      64    7563   4570   5740   8572   5006   5447   5668   3217   3302
     128    7423   4555   5700   8603   4975   5306   5668   3176   3262
     256    5748   3890   4810   6500   4350   4606   3037   2378   2442
     512    2662   2387   2496   2689   2451   2473   1370   1314   1329
    1024    1229   1224   1219   1221   1211   1221    623    616    606
    2048    1210   1211   1201   1202   1193   1197    617    609    609
    4096    1263   1262   1255   1254   1246   1244    641    633    635
    8192    1260   1257   1246   1242   1214   1225    637    629    631

                End of test Tue Mar 21 12:49:58 2023

