
  ####################################################
  getDetails and MHz

 ##########################################

From File /proc/cpuinfo


From File /proc/version
  Assembler CPUID and RDTSC      

   Memory Reading Speed Test amd64 x86-64 optimized Sun Sep  4 23:01:20 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  128756 148845 227593 131317 227613 228769  67178  67004  66382
      16  126129 151354 220871 127289 228856 228283  63988  64322  64119
      32  123354 149912 225482 123865 220145 219378  62968  63606  63675
      64   99746 127432 160746 100067 161943 163398  58959  59363  59293
     128   97999 129197 164316 102131 164126 164635  58334  62286  62188
     256  105243 134113 170223 105657 170050 170530  61687  62183  60246
     512  101104 132166 166180 102108 166509 168598  59755  60285  60403
    1024   97679 132607 167899  98417 167391 169182  53638  53955  53995
    2048   97350 133074 167473  97907 167492 168494  53286  53527  53563
    4096   96203 132980 166290  96644 166353 166770  52221  52499  52527
    8192   96946 133152 167206  97470 167281 167917  52915  53183  53187

                End of test Sun Sep  4 23:01:39 2022

