 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sun Sep  4 23:00:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   65355 105847  66171  66537 105909 106965  34393  32939  64229
      16   45863  89845  66942  46170  90168  89971  34367  33922  63608
      32   38601  75909  67022  38592  77897  77712  33973  34058  57757
      64   52175  87016  68013  53331  87685  87822  33238  34284  58692
     128   54838  89115  68806  55849  89722  89762  33523  34555  58995
     256   56222  89965  68205  56587  90384  86522  33564  34584  58922
     512   56232  88699  68051  56425  89618  89893  33475  34589  54529
    1024   56454  89119  67706  56540  89472  89468  33322  34271  51022
    2048   56428  87681  67192  56407  88170  88248  32894  33965  48836
    4096   56299  85828  66938  56352  86481  86628  32710  33872  47201
    8192   56485  84901  67419  56655  85590  84956  33191  34147  46588

                End of test Sun Sep  4 23:00:29 2022

