    BusSpeed amd64 x86-64 optimized Sun Sep  4 20:55:51 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  27187  27852  32585  34015  34106  34151
      32  23717  24006  28010  33810  33863  33786
      64   8494   8516  17253  31475  33133  34017
     128   8705   8704  17268  31537  33406  34090
     256   8698   8708  17352  31619  33496  32760
     512   7612   7330  14268  25380  30461  32340
    1024   6550   6284  11758  21364  30263  32488
    4096   5972   6253  11599  20155  29909  32412
   16384   2452   2861   5560   9331  15445  23423
   65536   1047   1344   3025   6300  10066  18019
