 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sun Sep  4 23:01:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  138674 238328 243229 138778 235412 239477  70086  70178  65262
      16  134096 240393 241995 134720 237761 239504  67709  67928  67441
      32  131465 241148 235789 130218 243560 242454  66602  66867  63870
      64  101342 164205 165709 102083 165299 165220  59498  59764  51726
     128   99495 160918 164178 102099 165354 163993  59357  59788  51858
     256   98010 162243 162872  98619 163194 163151  56483  57106  52989
     512   97174 162960 164369  98089 163881 163838  54686  55034  51189
    1024   93176 161400 162873  94075 162062 161999  50538  50898  50536
    2048   92713 160252 163612  96074 164819 166260  52979  53099  53460
    4096   96291 167109 168864  97161 168516 167668  52475  51412  51684
    8192   93845 165464 166945  95634 166829 163631  51104  50789  50837

                End of test Sun Sep  4 23:02:15 2022

