 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sun Sep  4 23:00:00 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   61425  81135  66024  66632  91049  67150  34973  33882  58954
      16   61741  82542  66856  66998  94337  67421  34549  34028  66753
      32   62462  82339  67513  67689  95317  68028  33953  34246  68086
      64   56882  80335  67450  57323  88993  67946  33430  34324  58903
     128   57084  80756  67694  57477  89834  68519  33727  34442  59098
     256   57024  80821  67743  57522  89650  68167  33514  34489  59125
     512   56600  79279  67644  56912  86339  67981  33323  34523  54060
    1024   56287  78738  66618  56743  87428  67093  32979  33879  50599
    2048   55916  78215  66661  56632  85022  67031  32865  34124  47597
    4096   55626  78092  66555  56723  84331  66891  32919  33991  46173
    8192   56130  78119  66306  56652  84851  66853  32884  34095  47634

                End of test Sun Sep  4 23:00:14 2022

