 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Mon Oct 16 22:12:28 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14358   7229   7824  15678   7905   7837  11689   5910   4894
      16   14496   7270   7878  15825   7940   7865  11819   5938   4871
      32   14455   7267   7902  15876   7928   7873  10764   5549   4859
      64   12363   7163   7639  12862   7787   7801   9200   5051   4854
     128   12365   7165   7657  12849   7790   7795   9096   5047   4862
     256   11478   7148   7590  11776   7602   7655   7992   4823   4720
     512    9901   7014   7381  10165   7188   7284   6262   4365   4363
    1024    9764   6974   7319   9997   7112   7226   6050   4349   4339
    2048    8973   6684   6918   9112   6610   6771   4985   4075   4068
    4096    7062   6075   6185   7113   5950   6070   3593   3459   3458
    8192    6781   5970   6138   6874   5881   5956   3484   3346   3370

                End of test Mon Oct 16 22:12:43 2023

