 ##########################################

   Memory Reading Speed Test ia64 ia64 optimized Tue Feb  8 19:23:18 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1646   2688   6373   1647   2688   7283   1275   1823   8467
      16    1648   2690   6380   1647   2687   7293   1276   1825   8493
      32    1648   2687   3967   1649   2691   5105   1277   1822   8505
      64    1649   2691   3969   1644   2690   5109   1278   1826   4643
     128    1648   2685   3969   1649   2690   5108   1278   1825   4641
     256    1646   2680   3944   1645   2677   5068   1277   1823   4630
     512    1580   2209   2860   1580   2209   3797   1247   1644   3371
    1024    1565   2142   2705   1565   2140   3544   1239   1599   3092
    2048    1316   1772   2171   1341   1805   2688    974   1173   1855
    4096     952   1168   1241    935   1148   1435    598    615    843
    8192     884   1090   1096    845   1010   1220    518    504    722

                End of test Tue Feb  8 19:23:35 2022

