 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Mon Feb 21 14:54:46 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8     871   1674   1989   1299   1675   1990   1865   1137   1446
      16     873   1676   1990   1300   1674   1991   1855   1105   1446
      32     864   1662   1975   1285   1663   1975   1843   1129   1436
      64     619    907   1002    787    910   1006    683    557    626
     128     584    829    909    730    835    914    615    504    559
     256     580    821    899    723    826    903    607    499    552
     512     579    819    898    723    826    903    605    497    551
    1024     576    819    898    722    824    902    604    497    551
    2048     430    566    600    517    570    602    366    323    336
    4096     244    280    289    267    281    289    157    149    153
    8192     216    241    248    232    239    249    133    127    130

                End of test Mon Feb 21 14:55:06 2022

