 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Mon Feb 21 14:56:52 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8     871   1590   1990   1299   1676   1989   1863   1134   1445
      16     873   1591   1990   1300   1675   1991   1869   1137   1447
      32     863   1569   1975   1285   1663   1976   1842   1126   1433
      64     616    879   1009    790    912   1008    694    556    626
     128     581    799    914    733    835    917    615    504    559
     256     576    797    905    727    826    906    607    498    552
     512     576    796    903    726    827    905    605    498    551
    1024     572    795    904    725    825    900    605    498    551
    2048     407    518    564    487    530    563    334    298    316
    4096     244    277    289    268    280    287    157    148    153
    8192     216    238    249    233    243    250    134    127    131

                End of test Mon Feb 21 14:57:12 2022

