 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Mon Feb 21 14:55:47 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8     868    623   1766   1298   1098   2121   1862   1325   1325
      16     872    625   1769   1297   1098   2120   1869   1293   1325
      32     862    618   1752   1283   1089   2106   1834   1314   1314
      64     608    484    946    790    710   1027    693    613    611
     128     573    462    864    736    664    938    614    549    549
     256     569    460    854    728    658    927    606    543    542
     512     568    460    854    728    658    926    605    541    541
    1024     564    460    854    728    658    926    605    541    539
    2048     437    377    608    534    500    646    387    361    360
    4096     242    221    283    268    258    291    157    152    151
    8192     215    196    245    233    225    251    133    130    130

                End of test Mon Feb 21 14:56:09 2022

