    BusSpeed i686 i386 optimized Tue Mar 21 16:39:19 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1454   1528   1732   2377   2957   4217
      32   1691   1722   1768   2313   2996   4358
      64   1756   1745   1791   2263   3016   4393
     128   1804   1798   1829   2273   3018   4315
     256    142    244    514    923   1413   2509
     512     61    114    246    451    769   1480
    1024     61    114    245    450    754   1480
    4096     62    114    247    452    770   1485
   16384     62    115    247    452    771   1488
   65536     62    116    243    453    772   1484
