 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 17:15:33 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7276   3527   4504   8290   3588   4442   4630   2316   2727
      16    5330   3176   3742   5953   3230   3797   3719   2084   2305
      32    5207   2995   3670   5911   3205   3778   3687   2099   2235
      64    5062   2943   3657   5836   3177   3723   3622   2073   2208
     128    4971   2858   3672   5565   3179   3723   3616   2085   2161
     256    1942   1738   1813   1942   1749   1815   1055    962    972
     512    1042   1024   1011   1047   1037   1035    519    514    515
    1024     997    970    989    998    986    993    503    497    498
    2048    1032   1020   1021   1027   1017   1023    516    514    514
    4096    1061   1049   1034   1060   1051   1052    533    531    523
    8192    1037   1022   1026   1035   1025   1010    522    518    518

                End of test Tue Mar 21 17:15:50 2023

