    BusSpeed i686 i386 optimized Tue Mar 21 16:38:58 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1456   1519   1739   2374   2951   4286
      32   1668   1724   1802   2329   2985   4353
      64   1756   1743   1820   2256   3022   4392
     128   1736   1788   1804   2292   2387   4372
     256     87    163    345    621   1026   1902
     512     63    119    255    459    790   1523
    1024     60    114    246    450    766   1454
    4096     62    115    247    451    770   1483
   16384     62    115    247    453    771   1471
   65536     62    115    248    446    771   1489
