 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 17:14:43 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    6864   3491   4338   8017   3764   4338   3721   1951   2685
      16    5293   3111   3707   5916   3221   3691   3290   1883   2295
      32    5129   3035   3692   6003   3209   3615   3310   1850   2216
      64    5068   2962   3652   5903   3199   3653   3336   1863   2179
     128    2623   2160   2374   2755   2265   2373   1298   1197   1271
     256    2031   1790   1919   2047   1861   1913   1099    999   1031
     512    1058   1033   1046   1056   1024   1045    531    525    525
    1024     996    979    982    993    961    985    499    496    495
    2048    1018    998   1004   1012   1001   1004    510    507    506
    4096     996   1026   1033   1040   1032   1035    526    510    521
    8192    1030   1013   1019   1032    983   1023    521    515    515

                End of test Tue Mar 21 17:14:59 2023

