    BusSpeed i686 i686 optimized Tue Mar 21 16:40:02 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1434   1528   1725   2381   2952   4285
      32   1695   1719   1758   2308   2997   4359
      64   1755   1742   1836   2380   3016   4396
     128   1776   1797   1834   2273   3004   4396
     256    148    254    546    974   1510   2620
     512     61    115    246    450    767   1483
    1024     60    114    246    450    768   1479
    4096     61    115    242    452    770   1485
   16384     62    116    247    453    755   1487
   65536     62    115    247    453    771   1488
