 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 17:13:52 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7142   3555   4455   8158   3590   4403   4688   2312   2694
      16    5434   3176   3736   5966   3180   3812   3694   2039   2305
      32    5202   3055   3673   5930   3204   3703   3689   2102   2243
      64    5031   2929   3672   5835   3188   3728   3608   2073   2214
     128    4930   2874   3664   5683   3131   3725   3594   2015   2155
     256    1385   1325   1363   1403   1352   1361    699    672    674
     512    1018    962   1007   1009   1000   1004    507    508    506
    1024    1004   1018   1005   1021   1016   1022    518    516    516
    2048    1068   1056   1056   1064   1056   1060    537    526    536
    4096    1084   1075   1076   1084   1074   1080    546    544    545
    8192    1042   1034   1035   1040   1035   1037    525    522    514

                End of test Tue Mar 21 17:14:09 2023

