    BusSpeed i686 i386 optimized Tue Mar 21 16:39:29 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1400   1517   1753   2372   2900   4287
      32   1720   1717   1698   2244   3000   4122
      64   1718   1725   1724   2305   3027   4396
     128   1796   1798   1737   2243   2941   4384
     256    108    192    418    758   1205   2193
     512     60    115    246    452    767   1483
    1024     61    114    246    442    768   1480
    4096     61    115    247    451    769   1486
   16384     62    115    247    453    771   1486
   65536     61    115    248    453    772   1489
