    BusSpeed i686 i386 optimized Tue Mar 21 16:39:08 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1441   1491   1720   2411   2959   4284
      32   1694   1719   1699   2352   3003   4362
      64   1715   1740   1751   2334   2985   4386
     128   1531   1265   1477   2078   2742   4085
     256    120    219    446    786   1259   2268
     512     61    114    246    439    769   1483
    1024     61    114    246    450    767   1452
    4096     61    115    247    452    771   1486
   16384     62    115    247    453    770   1487
   65536     62    116    248    446    772   1489
