 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 17:14:59 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7199   3590   4410   8294   3587   4287   4721   2334   2658
      16    5420   3167   3694   5961   3175   3783   3682   2109   2280
      32    5166   3061   3709   5945   3208   3729   3727   2090   2214
      64    5053   2957   3685   5784   3186   3765   3596   2060   2193
     128    4960   2872   3661   5673   3156   3736   3577   2032   2162
     256    1274   1242   1245   1276   1238   1246    668    640    644
     512    1036   1023   1022   1031   1013   1021    525    517    518
    1024    1007    994    995   1001    991    999    507    501    491
    2048    1025   1012   1015   1022   1012   1014    514    512    511
    4096    1043   1047   1053   1061   1047   1053    533    531    531
    8192    1039   1024   1030   1037   1027   1031    524    520    518

                End of test Tue Mar 21 17:15:16 2023

