 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 17:16:07 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7206   3607   4420   8347   3587   4451   4739   2313   2709
      16    5421   3171   3733   5965   3234   3799   3694   2105   2284
      32    5195   3013   3682   5943   3204   3790   3680   2085   2235
      64    5032   2958   3682   5851   3178   3735   3607   2089   2198
     128    4939   2871   3659   5718   3170   3724   3606   2036   2166
     256    1722   1585   1628   1739   1579   1628    909    861    863
     512    1054   1037   1042   1057   1027   1046    526    520    520
    1024     987    977    976    981    973    957    494    491    492
    2048    1020   1010   1013   1021   1009   1013    514    510    509
    4096    1058   1043   1050   1057   1048   1047    523    530    530
    8192    1034   1019   1026   1016   1024   1024    521    516    517

                End of test Tue Mar 21 17:16:24 2023

