 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 17:15:50 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7176   3545   4523   8290   3562   4487   4656   2342   2766
      16    5420   3172   3722   5957   3238   3768   3697   2107   2309
      32    5196   3063   3679   5937   3213   3828   3616   2095   2247
      64    5024   2965   3669   5854   3182   3795   3648   2059   2203
     128    4947   2887   3667   5708   3051   3785   3619   2067   2117
     256    1418   1341   1390   1437   1367   1390    694    678    682
     512    1010    993   1001   1010   1002    999    504    499    500
    1024    1005    993    975   1003    993    995    503    503    482
    2048    1047   1029   1036   1018   1034   1039    526    525    527
    4096    1066   1055   1060   1065   1057   1059    537    527    536
    8192    1033   1020   1023   1035   1006   1027    520    519    519

                End of test Tue Mar 21 17:16:07 2023

