
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed arm64 armv8.4-a optimized Tue Dec 14 17:53:53 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11411  11424  12504  12891  12871  12824
      32  12498  12455  12512  12899  12845  12855
      64  12491  12504  12762  12890  12840  12631
     128  10750  12788  12787  12818  12841  12899
     256   6248   6319  12768  12895  12901  12874
     512   6339   6398  12810  12901  12903  12866
    1024   6389   6418  12855  12904  12900  12900
    4096   6423   6411  12737  12904  12904  12901
   16384   2055   4109   8497  12636  12699  12783
   65536   1076   3746   7678  12655  12813  12880

 Type additional information to include in busSpeed.txt - Press Enter
