
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 18:25:28 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58512  58294  50883  58805  58693  58779  78550  78562  78392
      16   57914  57856  50671  57954  58041  58039  77988  78203  78127
      32   58065  58135  50781  58350  58480  58436  77661  77827  77256
      64   58193  58273  50764  58573  58571  58525  75551  74704  74573
     128   58341  58316  50792  58589  58567  58615  69809  78776  74407
     256   57528  57186  50808  58531  58438  58472  85930  86002  86149
     512   58382  58336  50828  58646  58496  58565  48132  48133  48171
    1024   58427  58392  50771  58597  58691  58623  48346  48356  48315
    2048   58330  58337  50844  58702  58680  58634  48477  48493  48257
    4096   56380  56295  50275  57549  57623  57579  48001  48144  48157
    8192   55448  55240  49398  56473  56482  56451  48262  48297  48296

                End of test Tue Dec 14 18:25:43 2021

