
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 18:25:13 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58502  58301  50716  58501  58471  58763  78521  77656  78380
      16   57892  57898  50661  58051  57922  58044  64631  77862  77919
      32   58053  57935  50688  58363  58386  58290  77135  78631  77482
      64   58162  58177  50697  58500  58442  58486  75126  80915  77062
     128   58342  58254  50782  58584  57980  58522  71189  71051  70939
     256   58250  58134  50802  58519  58538  58409  86377  86167  86314
     512   58391  58382  50763  58638  57548  58576  47768  47792  47776
    1024   57977  58432  50847  58579  58689  58629  48315  48287  48291
    2048   58431  58400  50748  58675  58680  58603  48142  48152  48137
    4096   56545  56306  50272  57484  56781  57391  48183  48168  48210
    8192   56349  56363  49361  56606  56604  56556  48108  48202  48192

                End of test Tue Dec 14 18:25:28 2021

