
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 18:24:12 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   49647  49278  50751  57328  58612  57009  77378  75240  77823
      16   50451  50680  50648  58019  57877  58036  73722  77027  77767
      32   50832  50834  50799  58462  58241  58424  77755  77875  77573
      64   50725  50628  50758  58577  58567  58520  75789  82561  75530
     128   50887  49895  50747  58627  58471  58482  70965  70031  70411
     256   50470  50692  50757  58544  58432  58393  86172  85339  85393
     512   50930  50832  50765  58646  58555  58529  48008  48070  48257
    1024   50836  50949  50781  58613  58666  58614  48230  48504  48482
    2048   50950  50924  50737  58721  58689  58627  48149  48284  48140
    4096   50178  50229  50288  57706  57706  57641  48204  48212  48149
    8192   50192  50177  50219  57594  57523  57415  48061  48000  48151

                End of test Tue Dec 14 18:24:27 2021

