
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 18:24:58 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51097  50726  50978  58836  58616  58713  78217  78462  77748
      16   50592  50441  50519  58039  58022  58049  78016  77560  74590
      32   50815  50826  50650  58468  58441  58365  77487  77672  79343
      64   50823  50777  50725  58563  58577  58518  75468  76111  78424
     128   50870  50884  50761  58644  58660  58056  70900  71380  75837
     256   50879  50894  50768  58436  58420  58466  85650  86833  85701
     512   50942  50944  50796  58437  58616  58436  47985  48201  48125
    1024   50932  50916  50813  58709  58297  58610  47907  47965  48046
    2048   50821  50561  50824  58586  58701  58648  48094  48305  48255
    4096   49898  50241  50225  57700  57714  57644  47988  48160  48022
    8192   49118  49229  49510  56574  56581  56530  46669  46840  47122

                End of test Tue Dec 14 18:25:13 2021

