
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed arm64 native optimized Tue Dec 14 17:54:32 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11443  11413  12504  12848  12845  12880
      32  12484  12500  12503  12895  12774  12885
      64  12454  12500  12794  12869  12852  12891
     128  10719  12794  12783  12896  12846  12897
     256   6247   6317  12770  12899  12889  12875
     512   6357   6383  12806  12898  12897  12898
    1024   6395   6419  12818  12897  12904  12877
    4096   6374   6400  12737  12898  12899  12888
   16384   2022   4075   8299  12700  12729  12782
   65536   1076   3782   7720  12693  12823  12876

 Type additional information to include in busSpeed.txt - Press Enter
