 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Tue Mar 29 14:29:31 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35695  18830  17713  40392  20435  20100  29850  15219  12621
      16   37819  18842  17339  40449  20447  20217  30441  15332  12167
      32   37327  18767  17007  40849  20535  19811  27781  14603  12530
      64   32037  18651  17257  32842  20151  20134  23705  13045  12539
     128   32022  18463  17290  32863  20150  20029  23754  13010  12499
     256   30527  18458  17196  31137  19765  19736  21587  12535  12205
     512   25053  18096  17265  26178  18497  18728  15879  11178  11169
    1024   25273  18376  17000  26036  18374  18742  15716  11147  11138
    2048   25423  18273  17267  25915  18487  18712  15692  11121  11164
    4096   23627  17980  17185  26006  18418  18702  15574  11124  11141
    8192   21639  16637  15853  22205  16207  16756  11980  10139  10159

                End of test Tue Mar 29 14:29:49 2022

