 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Tue Mar 29 14:29:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   36457  18557  17646  40327  20389  20167  29940  15227  12628
      16   37243  18663  17451  40833  20331  20273  30512  15207  12544
      32   37335  18772  17034  41101  20564  20269  27896  14220  12554
      64   31951  18347  17263  33194  20144  20215  23623  12920  12539
     128   31713  18464  17167  32633  20254  20210  23014  12893  12635
     256   30709  18544  17342  31583  19939  20129  21450  12744  12399
     512   25697  18218  17374  26557  18465  18815  15969  11292  11256
    1024   25487  18216  17407  26068  18417  18921  14746  11188  11129
    2048   25371  18082  17283  25802  18440  18727  15737  11207  11108
    4096   25413  18232  17259  26091  18499  18844  15692  11082  11152
    8192   22691  16896  16002  22899  16525  17102  12610  10479  10371

                End of test Tue Mar 29 14:29:31 2022

