    BusSpeed amd64 x86-64 optimized Tue Mar 29 14:18:27 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  13266  13664  22191  21310  21575  21566
      32  13782  12413  15568  19958  21606  21597
      64   7085   7341  11296  15746  19820  21208
     128   7132   7396  11228  16044  19675  21158
     256   4759   4780   8749  13601  18549  20783
     512   3019   3057   5986  10012  17099  20276
    1024   2967   3048   6085  10107  17440  20892
    4096   2971   3070   6069  10222  17236  20522
   16384   1088   1363   2517   5185  10052  17589
   65536    800   1149   2361   4600   9282  15606
