
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test i386 i386 optimized Tue Sep  8 15:16:42 2020
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    3387   1651   2248   4934   2475   2055   3365   1704   1703
      16    3404   1710   2228   4962   2489   2108   3400   1709   1709
      32    3104   1710   1949   4064   2029   2060   2057   1402   1401
      64    3179   1710   1950   4011   2028   2063   2074   1395   1399
     128    3104   1662   1950   4003   2032   2066   1835   1405   1404
     256    2530   1420   1553   3127   1670   1717   1632   1133   1061
     512     158    119    120    167    121    120     75     71     71
    1024     134    118    120    138    120    118     64     63     63
    2048     127    118    119    128    118    118     63     62     62
    4096     126    117    119    127    118    117     62     62     62
    8192     126    117    119    127    118    118     63     62     62

                End of test Tue Sep  8 15:17:29 2020

