 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sat Oct  1 16:06:54 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   78544  37745 158584  87166 136084 136559  45022  81860  81797
      16   79072  37545 166803  88228 154730 155233  44960  85163  85127
      32   79669  38397 171093  89093 165499 164072  44785  87485  87503
      64   78794  37689 144532  80134 137138 137676  44783  86627  86638
     128   78820  38369 145122  80289 138694 138907  44987  87159  87111
     256   78068  36570 145460  79475 131462 136723  43831  86171  87331
     512   78348  37377 145142  79450 139344 139739  44759  87432  87402
    1024   77970  37190 122089  75499 120808 120613  44012  68315  68238
    2048   77391  36925 123428  75423 123528 123088  43769  64750  65027
    4096   77187  37139 124291  75976 123550 118909  43559  62953  62854
    8192   77489  37147 120796  73542 119085 119161  43322  63415  62810

                End of test Sat Oct  1 16:07:11 2022

