 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sat Oct  1 16:07:11 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  114870  99033  82686  96004 114169 117606 117253 109096 118435
      16  113657  97701  84724  95993 113523 117696 108727 109626 110220
      32  110589  97881  85415  94649 112690 116711 101586 105832 105468
      64  106940  97254  84702  93975 111013 115648  81899  82032  82419
     128  107130  97410  85265  94403 111185 115843  81202  81632  81684
     256  108419  97174  84810  93555 110300 114921  80400  80830  80885
     512  106619  96230  84253  91597 109392 113915  79668  78999  79336
    1024  102336  93497  82475  89137 107761 108748  69933  69961  70881
    2048  100305  92428  81135  90819 105971 109299  65302  65504  66251
    4096  100770  92251  80460  90018 105414 107821  65254  65733  65411
    8192  100611  91777  80339  89623 104965 107838  65386  65779  65670

                End of test Sat Oct  1 16:07:29 2022

