 ##########################################

   Memory Reading Speed Test amd64 zen4 optimized Sat Oct  1 16:08:22 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  114380  98550  81999  96148 113555 117150 116080 117659 117089
      16  113503  97516  83583  95767 112706 117173 107235 108233 108389
      32  110080  97578  84273  94495 112417 116260  96269 103756 103791
      64  106838  97068  84665  93707 110832 115207  80919  81560  81539
     128  108125  97071  84988  94174 111039 115388  80537  81063  81041
     256  108661  96993  84981  93993 110956 115384  80572  81077  81066
     512  107285  96763  84775  93628 110155 114979  79129  78951  79067
    1024  103107  94464  81781  92793 108834 108122  69293  69615  69608
    2048  103308  93779  81417  91886 107075 110083  67249  67988  67944
    4096  102628  93608  80986  91398 106723 110292  67655  68169  68438
    8192  102956  93669  81065  91185 106136 109916  67686  68222  68391

                End of test Sat Oct  1 16:08:40 2022

