 ##########################################

   Memory Reading Speed Test loongarch64 loongarch64 optimized Thu Nov  9 14:15:14 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   39933  53038  39700  39933  39775  39774  26482  19489  13276
      16   39932  53174  39789  39937  39857  39857  26555  19119  13294
      32   39926  53193  39877  39932  39895  39895  26585  19172  13303
      64   39917  53216  39756  39915  39799  39795  26597  19874  13280
     128   26508  27430  22967  26507  28674  28252  13142   9777   9631
     256   26554  27412  22922  26561  28644  28084  13057   9784  10006
     512   20806  20007  20146  20840  20997  21438  13728   8279   8384
    1024   20504  20020  20196  20512  21543  21777  13718   8300   8408
    2048   20394  20101  20210  20424  20951  21826  13802   8193   8234
    4096   20268  20124  20225  20275  20903  22149  13820   8193   8221
    8192   20186  20128  20222  20199  20953  22270  13860   8193   8199

                End of test Thu Nov  9 14:15:31 2023

