 ##########################################

   Memory Reading Speed Test loongarch64 loongarch64 optimized Thu Nov  9 14:15:46 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   50699 113857 115918  50553 116065 115421  34162  30386  30410
      16   50494  98792 118642  49997 117929 113857  34876  28811  28868
      32   48511  94119  97504  48073  92998  95798  33518  28306  28299
      64   47985  89845 108800  47707 106557 106604  35408  28009  27996
     128   26437  56346  56982  25369  56494  57053  12960  16338  16343
     256   25649  56303  56608  24172  56405  56888  12890  16241  16230
     512   28709  51227  49321  28963  53529  49946  12014  16085  16080
    1024   28739  50051  48990  28987  53361  49587  12056  16136  16138
    2048   28712  50572  49010  28917  53514  49519  11971  16136  16135
    4096   28682  50794  48825  28893  53473  49434  12015  16056  16047
    8192   28626  51493  48905  28886  53499  49487  12072  16059  16073

                End of test Thu Nov  9 14:16:01 2023

