
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed i386 i386 optimized Sat Apr  3 19:14:11 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1126   1301   2205   3052   3041   3196
      32   1028   1117   1125   1002   1815   2093
      64   1036   1115   1148   1001   1819   2092
     128    270    270    268    475    909   1175
     256    178    178    176    336    669    926
     512     81     81     81    163    323    572
    1024     82     81     81    162    325    572
    4096     82     81     81    162    325    573
   16384     79     81     81    162    325    570
   65536     81     81     81    163    323    551

 Type additional information to include in busSpeed.txt - Press Enter
