
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed i386 i386 optimized Sat Apr  3 19:13:39 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1133   1324   2211   3058   3150   3077
      32   1029   1119   1124   1030   1745   2098
      64   1038   1120   1150   1038   1749   2099
     128   1070   1147   1163   1065   1746   2100
     256    194    197    198    382    667    825
     512    124    102     81    163    325    573
    1024     81     81     81    156    325    573
    4096     81     81     81    157    325    569
   16384     82     82     78    163    325    569
   65536     82     81     81    163    324    567

 Type additional information to include in busSpeed.txt - Press Enter
