 ##########################################

   Memory Reading Speed Test aarch64 native optimized Wed Jan 25 11:10:55 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   17629  16540  13416  60395  59742  60284  41010  40653  40541
      16   17563  16528  13385  60921  60910  60931  41254  41223  41159
      32   17565  16529  13388  56389  56319  56310  41147  41184  41049
      64   17534  16506  13369  55958  55842  55790  41765  41710  41338
     128   17556  16521  13380  33532  33753  33740  46701  46628  46638
     256   17554  16516  13356  33588  33560  33560  26533  26663  26520
     512   17543  16527  13390  33215  33247  33260  15417  15476  15515
    1024   17569  16535  13390  30955  30362  31192  16976  16854  16963
    2048   17554  16523  13377  30057  30042  30016  16537  16534  16470
    4096   17463  16498  13329  29524  29528  29534  13398  13584  13595
    8192   17078  16242  13301  18560  19335  19324   9378   9364   9379

                End of test Wed Jan 25 11:11:12 2023

