 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Tue Jan 18 14:20:28 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   21787  15262  15921  23559  15250  17126  33132  33355  33698
      16   21913  15335  15879  23439  15223  17075  33536  34103  34101
      32   21878  15296  15851  23428  15231  17003  32836  36423  32796
      64   21904  15313  15835  23444  15260  17097  33042  36675  33021
     128   16974  12475  12219  17414  11997  12332  21004  21004  21002
     256   16779  12001  12039  17291  12053  12239  20644  20636  20640
     512   14485  11285  11513  14837  11448  11665  15917  15924  15912
    1024   11866   9441   9696  12187   9480   9784  11671  11609  11564
    2048   11570   9137   9289  11831   9101   9398  10303  10252  10266
    4096   10762   8966   8987  11129   8907   9142   9988   9984   9991
    8192   10055   8591   8606  10217   8490   8753   8556   8540   8530

                End of test Tue Jan 18 14:20:45 2022

