    BusSpeed aarch64 armv8-a+crc optimized Tue Jan 18 10:34:10 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8842   5993   6675   6891   7006   8992
      32   9825   6597   6716   6925   7013   9024
      64   8381   6092   6860   6929   7026   9004
     128   4030   3727   5710   6226   6596   8606
     256   3912   3699   5773   6234   6600   8602
     512   2940   2694   3975   5199   6346   8446
    1024   1614   1652   1843   2895   3918   7237
    4096   1283   1262   2164   3569   4667   7493
   16384   1184   1218   1906   3289   4547   6812
   65536    847    924   1293   2291   3649   5581
