 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Tue Jan 18 14:21:03 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18257  12548  15927  23627  15301  17100  36161  33237  33539
      16   18298  12578  15880  23434  15272  17073  34663  33623  33516
      32   18271  12568  15853  23414  15247  17014  36366  32810  32822
      64   18284  12565  15859  23431  15259  17020  36636  32794  32752
     128   15571  10565  12052  17369  11816  12230  20874  20714  20745
     256   15452  10565  12048  17204  11798  12249  20518  20505  20511
     512   15055   9851  11083  13972  10873  11267  15651  15585  15664
    1024   12688   8768   9817  12349   9580   9901  11594  11492  11554
    2048   10592   8251   9187  11382   9068   9335  10206  10193  10175
    4096   10290   8159   9024  10901   8923   9175   9943   9931   9933
    8192    9756   7874   8242  10584   8609   8853   8523   8509   8513

                End of test Tue Jan 18 14:21:20 2022

