    BusSpeed aarch64 armv8-a optimized Tue Jan 18 10:35:29 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8837   6010   6677   6892   6993   9002
      32   9826   6587   6709   6928   7006   9040
      64   8733   6023   6808   6909   7005   8988
     128   4039   3905   5728   6235   6600   7996
     256   3918   3802   5804   6252   6611   8593
     512   2854   2661   3826   4948   6269   8329
    1024   1564   1544   2411   3899   4929   7818
    4096   1295   1331   2287   3761   4826   7198
   16384   1184   1227   1924   3342   4333   6840
   65536    849    930   1302   2307   3630   5271
