    BusSpeed aarch64 armv8-a optimized Tue Jan 18 10:34:49 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8840   5956   6698   6852   6943   7370
      32   9828   6539   6714   6889   6957   7363
      64   8649   5987   6817   6840   6951   7365
     128   4032   3797   5728   6171   6542   7309
     256   3897   3672   5763   6184   6549   7381
     512   3011   2785   4046   5169   6148   7058
    1024   1595   1577   1838   2785   4189   6099
    4096   1281   1246   2166   3498   4733   6265
   16384   1185   1196   1929   3260   4478   5691
   65536    846    904   1357   2268   3735   5123
