 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Tue Jan 18 14:19:01 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18274  12559  15940  23627  15237  17110  36278  33226  33536
      16   18300  12568  15890  23439  15275  17057  34667  33469  33509
      32   18273  12569  15867  23423  15271  16998  36386  32795  32815
      64   18277  12576  15904  23451  15281  17018  36652  33024  33029
     128   15599  10557  12057  17353  12188  12226  20871  20747  20748
     256   15439  10593  12023  17224  11781  12402  20510  20509  20509
     512   15249  10047  11435  14493  11002  11609  15771  15392  15488
    1024   11837   8747   9773  12045   9605   9891  11668  11474  11604
    2048   10715   8297   9228  11316   9150   9447  10239  10178  10199
    4096   10218   8090   8945  10875   8863   9113   9894   9877   9880
    8192    9775   7849   8545  10366   8585   8767   8415   8414   8428

                End of test Tue Jan 18 14:19:18 2022

