    BusSpeed aarch64 armv8-a+crc optimized Tue Jan 18 10:33:40 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8846   5951   6701   6850   6948   7353
      32   9817   6545   6727   6880   6957   7365
      64   8688   5973   6815   6840   6956   7380
     128   4025   3889   5671   6283   6544   7281
     256   3889   3760   5765   5811   6578   7332
     512   2818   2289   3374   4429   5770   6885
    1024   1547   1434   2287   3550   4915   6505
    4096   1298   1320   2298   3700   4913   6231
   16384   1184   1231   1958   3289   4527   5665
   65536    846    905   1362   2272   3739   5118
