    BusSpeed aarch64 armv8.2-a optimized Tue Jan 18 10:32:51 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8840   5940   6668   6837   6997   7377
      32   9826   6550   6694   6857   7014   7381
      64   8615   5975   6808   6837   7018   7370
     128   4023   3862   5721   6176   6551   7357
     256   3918   3714   5783   6181   6563   7397
     512   2905   2693   4005   5125   6071   7128
    1024   1609   1585   1842   2793   4126   6228
    4096   1282   1245   2165   3497   4764   6541
   16384   1184   1195   1926   3276   4525   5860
   65536    849    905   1355   2261   3722   5211
