    BusSpeed aarch64 armv8.2-a optimized Tue Jan 18 10:33:00 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8834   5999   6694   6900   6998   8995
      32   9827   6592   6696   6926   7001   9030
      64   8679   6033   6797   6914   7005   9001
     128   4037   3911   5709   6337   6671   8664
     256   3911   3734   5796   6246   6607   8592
     512   2866   2656   3874   4966   6278   8278
    1024   1606   1645   1838   2894   3935   7221
    4096   1288   1268   2177   3593   4738   7115
   16384   1184   1211   1903   3304   4411   6816
   65536    831    905   1266   2237   3518   5305
