 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Tue Jan 18 14:23:05 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18277  12548  15903  23624  15255  17229  36165  33212  33475
      16   18301  12589  15869  23429  15225  17061  34669  33595  33485
      32   18273  12604  15819  23423  15243  17050  36385  32827  32811
      64   18282  12607  15834  23437  15257  17079  36631  33012  33031
     128   15605  10599  12102  17518  11855  12270  21057  20919  20929
     256   15177  10596  12021  16185  11712  12139  17201  17125  17116
     512   14797   9777  11006  14058  10919  11233  15087  15004  14949
    1024   11630   8636   9631  12101   9397   9722  11461  11306  11432
    2048   10458   8167   9010  11213   8904   9193  10120  10081  10089
    4096   10234   8100   8938  10829   8886   9107   9884   9860   9864
    8192    9718   7880   8536  10350   8796   8800   8449   8427   8390

                End of test Tue Jan 18 14:23:23 2022

