 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Tue Jan 18 14:23:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18285  12528  15929  23557  15244  17122  33072  33323  31116
      16   18298  12575  15876  23489  15271  17087  33546  33559  33779
      32   18272  12562  15860  23421  14240  17001  32840  32876  32855
      64   18278  12574  15905  23451  15279  17015  33041  33035  33039
     128   15132  10970  12227  17934  12017  12750  21503  21502  21477
     256   14772  10888  12270  17310  11944  13096  19355  19384  19317
     512   13635  10267  11601  14980  11297  12849  16504  16322  16412
    1024   10750   8788   9860  12430   9601  10317  11747  11691  11645
    2048   10423   8255   9347  11247   9131   9645  10301  10296  10284
    4096   10264   8082   9096  11049   9013   9216  10025  10036   7586
    8192    9140   7546   8224  10162   8230   8341   7781   7823   7807

                End of test Tue Jan 18 14:24:15 2022

