 ##########################################

   Memory Reading Speed Test aarch64 native optimized Tue Jan 18 14:25:07 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18280  12532  15942  23626  15228  17101  36102  33217  33505
      16   18298  12601  15862  23437  15208  17036  34668  33430  33211
      32   18273  12591  15872  23423  15201  17012  36385  32798  32824
      64   18277  12569  15868  23447  15256  16993  36617  32850  32743
     128   15531  10546  12033  17250  11784  12197  20683  20574  20548
     256   15429  10574  12088  17196  11807  12259  20442  20426  20433
     512   14342   9442  10527  13768  10665  10989  13834  13834  13793
    1024   11782   8762   9759  12484   9551   9886  11485  11347  11480
    2048   10678   8352   9331  11201   9115   9449  10356  10317  10317
    4096   10270   8158   9051  10980   8955   9228  10001   9984   9998
    8192    9750   7975   8614  10346   8637   8884   8519   8497   8500

                End of test Tue Jan 18 14:25:25 2022

