 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Tue Jan 18 14:19:18 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18261  12564  15907  23628  15253  17215  36129  33244  33546
      16   18300  12583  15873  23438  15272  17095  34669  33765  33387
      32   18271  12562  15869  23420  15268  17022  36386  32821  32824
      64   18279  12566  15847  23447  15205  17029  36631  32908  32898
     128   15549  10550  12037  17230  11775  12206  20633  20499  20503
     256   15488  10778  12272  17236  11945  12382  19130  19079  19097
     512   15414  10465  11990  15870  11555  11949  17230  17190  17116
    1024   12080   8766   9797  12282   9550   9848  11553  11490  11539
    2048   10579   8197   9155  11040   8984   9263  10242  10184  10214
    4096   10229   8093   9052  11030   8938   9134   9934   9925   9917
    8192    9680   7862   8557  10431   8610   8819   8480   8466   8482

                End of test Tue Jan 18 14:19:36 2022

