    BusSpeed aarch64 armv8.1-a optimized Tue Jan 18 10:32:11 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   8837   5990   6707   6887   6989   8993
      32   9825   6586   6714   6913   7001   9028
      64   8723   6025   6815   6906   7014   8986
     128   4040   3738   5716   6245   6588   8604
     256   3923   3696   5782   6224   6607   8607
     512   2892   2655   3863   5148   6322   8308
    1024   1596   1595   1812   2921   3953   7162
    4096   1288   1267   2167   3580   4686   7077
   16384   1185   1221   1924   3314   4526   6833
   65536    848    927   1315   2280   3611   5270
