 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Tue Jan 18 14:20:45 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18286  12562  15940  23625  15231  17094  36277  33212  33526
      16   18301  12565  15885  23438  15282  17045  34668  33535  33415
      32   18273  12582  15875  23421  15271  17012  36322  32802  32817
      64   18279  12560  15864  23447  15283  17007  36623  32923  32911
     128   15565  10569  12051  17361  11811  12453  20745  20612  20621
     256   15451  10535  12026  17182  11770  12221  20457  20455  20455
     512   15212  10299  11683  15199  11446  11809  16738  16631  16400
    1024   12102   8694   9717  11185   9081   9824  11515  11418  11525
    2048   10575   8270   9225  11390   9120   9369  10229  10194  10215
    4096   10344   8158   9021  10500   8911   9187   9961   9936   9935
    8192    9703   7851   8515  10322   8575   8755   8462   8437   8410

                End of test Tue Jan 18 14:21:03 2022

