    BusSpeed aarch64 native optimized Mon Jan 17 20:22:44 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  13452  14515  17999  19513  19208  15490
      32  15179  16039  18169  19559  19237  15502
      64   9596  11535  17357  19142  19072  15570
     128   4157   4549   8734  12866  13342  13482
     256   4023   4558   8721  12791  14138  13378
     512   2934   3029   5003   7903  11293  13142
    1024   1597   1645   2953   5049   6728  10608
    4096   1292   1365   2570   4554   7803  11641
   16384   1186   1259   2225   3788   6503  10001
   65536    865   1048   1614   2764   4868   7938
