 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Tue Jan 18 14:23:40 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18286  12549  15939  23547  15222  17123  33107  33349  31380
      16   18276  12574  15876  23435  15263  17041  33547  33554  33782
      32   18267  12550  15862  23427  15270  16999  32822  32876  32850
      64   18278  12576  15877  23441  15208  17033  33016  33061  33046
     128   14980  10813  12140  17473  11926  12715  21004  21002  21009
     256   14865  10761  12040  17265  11846  12647  20638  20640  20633
     512   13257  10099  11359  14417  11038  12540  15605  15487  15661
    1024   10542   8745   9765  12115   9467  10260  11511  11471  11429
    2048   10172   8128   8999  10846   8897   9292   9978   9989   9985
    4096   10114   7948   8888  10820   8821   9131   9860   9853   9886
    8192    9544   8027   8517  10104   8713   8722   8435   8422   8421

                End of test Tue Jan 18 14:23:57 2022

