 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Tue Jan 18 14:19:53 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18284  12544  15945  23558  15231  17127  33115  33339  31376
      16   18298  12587  15871  23427  15226  17067  33581  33555  33712
      32   18271  12577  15874  23419  15269  17012  32836  32850  32851
      64   18285  12573  15898  23444  15279  17013  33019  33049  33042
     128   15002  10826  12141  17499  11926  13166  21070  21068  21065
     256   14904  10806  12113  17292  11988  12750  20602  20594  20598
     512   12879   9938  11140  13981  10787  12367  15416  15092  15248
    1024   10436   8811   9817  11789   9563  10403  11578  11573  11571
    2048   10346   8193   9132  11048   8977   9451  10103  10071  10113
    4096   10211   8019   8941  10948   8850   9169   9957   9950   9964
    8192    9626   7727   8556  10220   8619   8786   8493   8474   8467

                End of test Tue Jan 18 14:20:11 2022

