 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Tue Jan 18 14:17:16 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   18266  12562  15906  23618  15233  17219  36272  33208  33489
      16   18300  12582  15872  23438  15222  17072  34667  33739  33515
      32   18273  12561  15874  23425  15269  17013  36384  32806  32822
      64   18282  12572  15857  23448  15266  17014  36627  32914  32864
     128   15689  10642  12094  17534  11852  12267  21057  20910  20903
     256   15474  10559  12082  17292  11807  12234  20597  20588  20558
     512   15032  10096  11308  13817  11151  11536  15753  15537  15726
    1024   11709   8697   9816  12338   9564   9880  11551  11426  11556
    2048   10507   8147   9071  11302   8932   9246  10117  10111  10120
    4096   10283   8102   9007  10973   8956   9133   9965   9956   9948
    8192    9823   7894   8577  10499   8690   8826   8571   8538   8549

                End of test Tue Jan 18 14:17:33 2022

