 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Jan 21 01:15:22 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   17346   8783  10321  16769  10227  13545  16161   8457   8476
      16   17710   8892  10418  17544  10333  13657  17624   8369   8416
      32   17850   8974  10496  17672  10463  13802  18105   8477   8504
      64   17944   9012  10527  17779  10520  13813  18249   8464   8485
     128   17839   9019  10503  11510  10520   6068  18213   8505   8512
     256   17937   9038  10537  11533  10543   6075  18017   8478   8476
     512   17947   9042  10547  11461  10543   6065  17598   8486   8489
    1024   17058   9034  10540  11255  10548   6000  15440   8485   8489
    2048   15212   9038  10550  11041  10545   5920  13616   8487   8491
    4096   14676   8970  10456  10896  10450   5903  13161   8393   8397
    8192   14508   8914  10378  10785  10376   5922  13017   8324   8326

                End of test Fri Jan 21 01:15:41 2022

