
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version


   Memory Reading Speed Test arm armv8-a optimized Sat Jan 30 02:03:28 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7044   6797   7963   7938   5494   5582  11276  11359  11332
      16    7189   6837   8006   8002   5481   5608  11530  11530  11547
      32    6733   6409   7418   7396   5208   5300  11597  11603  11606
      64    6159   5944   6710   6705   4917   4999  10139  10133  10151
     128    6210   5962   6713   6679   5022   5069   9234   9270   9276
     256    6161   5976   6623   6648   5041   5117   9098   8574   8728
     512      45   2259   4166   5544   4578   4219   7688   7838   6209
    1024    2738   2597   3279   3056   2606   2832   7726   6987   7026
    2048    1607   1590   1713   1720   1633   1618   3124   3326   3268
    4096    1515   1438   1571   1587   1560   1566   1728   1716   1753
    8192    1520   1500   1519   1575   1555   1552   1686   1686   1675

                End of test Sat Jan 30 02:04:01 2021

