
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version


   Memory Reading Speed Test arm armv8-a optimized Sat Jan 30 02:01:19 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    6977   6756   7941   7922   5497   5611  11260  11280  11304
      16    7169   6844   7997   7994   5486   5509  11391  11544  11526
      32    7162   6766   7970   7957   5421   5589  11002  11018  11239
      64    5788   5705   6398   6274   4673   4796   9767   9184   9638
     128    5244   5611   6278   6255   4819   4941   9375   8948   9081
     256    6050   5849   6489   6428   4860   4926   8200   8962   9081
     512    6098   5912   6589   6521   4949   5014   8918   8981   8968
    1024    4206   4172   4374   4435   3704   3662   8540   8463   8412
    2048    1411   1327   1336   1361   1390   1410   1531   1414   1638
    4096    1448   1475   1484   1465   1453   1458   1567   1560   1616
    8192    1533   1517   1485   1555   1565   1559   1649   1633   1625

                End of test Sat Jan 30 02:01:36 2021

